Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/03/2011,ProShares UltraPro Short QQQ,SQQQ,150976,148864,1.41874,2112,0.51,76667523.59
05/02/2011,ProShares UltraPro Short QQQ,SQQQ,148864,148800,0.04301,64,0.51,75595023.26
04/29/2011,ProShares UltraPro Short QQQ,SQQQ,148800,147840,0.64935,960,0.51,75562523.25
04/28/2011,ProShares UltraPro Short QQQ,SQQQ,147840,147200,0.43478,640,0.51,75075023.1
04/27/2011,ProShares UltraPro Short QQQ,SQQQ,147200,150464,-2.16929,-3264,0.49,72450023
04/26/2011,ProShares UltraPro Short QQQ,SQQQ,150464,152896,-1.59062,-2432,0.49,74056523.51
04/25/2011,ProShares UltraPro Short QQQ,SQQQ,152896,154176,-0.83022,-1280,0.49,75253523.89
04/21/2011,ProShares UltraPro Short QQQ,SQQQ,154176,158080,-2.46964,-3904,0.45,68656524.09
04/20/2011,ProShares UltraPro Short QQQ,SQQQ,158080,169344,-6.65155,-11264,0.45,70395024.7
04/19/2011,ProShares UltraPro Short QQQ,SQQQ,169344,172608,-1.89099,-3264,0.43,72765026.46
04/18/2011,ProShares UltraPro Short QQQ,SQQQ,172608,169280,1.96597,3328,0.43,74167526.97
04/15/2011,ProShares UltraPro Short QQQ,SQQQ,169280,168448,0.49392,832,0.43,72737526.45
04/14/2011,ProShares UltraPro Short QQQ,SQQQ,168448,167360,0.65010,1088,0.43,72380026.32
04/13/2011,ProShares UltraPro Short QQQ,SQQQ,167360,171456,-2.38895,-4096,0.43,71912526.15
04/12/2011,ProShares UltraPro Short QQQ,SQQQ,171456,167936,2.09604,3520,0.43,73672526.79
04/11/2011,ProShares UltraPro Short QQQ,SQQQ,167936,166528,0.84550,1408,0.43,72160026.24
04/08/2011,ProShares UltraPro Short QQQ,SQQQ,166528,164096,1.48206,2432,0.43,71555026.02
04/07/2011,ProShares UltraPro Short QQQ,SQQQ,164096,164160,-0.03899,-64,0.43,70510025.64
04/06/2011,ProShares UltraPro Short QQQ,SQQQ,164160,165184,-0.61991,-1024,0.43,70537525.65
04/05/2011,ProShares UltraPro Short QQQ,SQQQ,165184,163712,0.89914,1472,0.43,70977525.81
04/04/2011,ProShares UltraPro Short QQQ,SQQQ,163712,162048,1.02686,1664,0.43,70345025.58
04/01/2011,ProShares UltraPro Short QQQ,SQQQ,162048,162816,-0.47170,-768,0.43,69630025.32
03/31/2011,ProShares UltraPro Short QQQ,SQQQ,162816,163392,-0.35253,-576,0.43,69960025.44
03/30/2011,ProShares UltraPro Short QQQ,SQQQ,163392,165760,-1.42857,-2368,0.43,70207525.53
03/29/2011,ProShares UltraPro Short QQQ,SQQQ,165760,170752,-2.92354,-4992,0.43,71225025.9
03/28/2011,ProShares UltraPro Short QQQ,SQQQ,170752,167936,1.67683,2816,0.43,73370026.68
03/25/2011,ProShares UltraPro Short QQQ,SQQQ,167936,168896,-0.56840,-960,0.41,69536026.24
03/24/2011,ProShares UltraPro Short QQQ,SQQQ,168896,178688,-5.47994,-9792,0.41,69933526.39
03/23/2011,ProShares UltraPro Short QQQ,SQQQ,178688,181696,-1.65551,-3008,0.39,69800027.92
03/22/2011,ProShares UltraPro Short QQQ,SQQQ,181696,180608,0.60241,1088,0.39,70975028.39
03/21/2011,ProShares UltraPro Short QQQ,SQQQ,180608,191424,-5.65028,-10816,0.39,70550028.22
03/18/2011,ProShares UltraPro Short QQQ,SQQQ,191424,190336,0.57162,1088,0.39,74775029.91
03/17/2011,ProShares UltraPro Short QQQ,SQQQ,190336,196224,-3.00065,-5888,0.38,72863029.74
03/16/2011,ProShares UltraPro Short QQQ,SQQQ,196224,182592,7.46583,13632,0.38,75117030.66
03/15/2011,ProShares UltraPro Short QQQ,SQQQ,182592,175424,4.08610,7168,0.39,71325028.53
03/14/2011,ProShares UltraPro Short QQQ,SQQQ,175424,173568,1.06932,1856,0.4,69895527.41
03/11/2011,ProShares UltraPro Short QQQ,SQQQ,173568,177024,-1.95228,-3456,0.39,67800027.12
03/10/2011,ProShares UltraPro Short QQQ,SQQQ,177024,168768,4.89192,8256,0.38,66384027.66
03/09/2011,ProShares UltraPro Short QQQ,SQQQ,168768,165632,1.89335,3136,0.38,63288026.37
03/08/2011,ProShares UltraPro Short QQQ,SQQQ,165632,167680,-1.22137,-2048,0.38,62112025.88
03/07/2011,ProShares UltraPro Short QQQ,SQQQ,167680,161152,4.05083,6528,0.38,62880026.2
03/04/2011,ProShares UltraPro Short QQQ,SQQQ,161152,158784,1.49133,2368,0.38,60432025.18
03/03/2011,ProShares UltraPro Short QQQ,SQQQ,158784,168576,-5.80866,-9792,0.38,59544024.81
03/02/2011,ProShares UltraPro Short QQQ,SQQQ,168576,171136,-1.49589,-2560,0.38,63216026.34
03/01/2011,ProShares UltraPro Short QQQ,SQQQ,171136,163648,4.57567,7488,0.38,64176026.74
02/28/2011,ProShares UltraPro Short QQQ,SQQQ,163648,164672,-0.62184,-1024,0.38,61368025.57
02/25/2011,ProShares UltraPro Short QQQ,SQQQ,164672,172032,-4.27827,-7360,0.38,61752025.73
02/24/2011,ProShares UltraPro Short QQQ,SQQQ,172032,174848,-1.61054,-2816,0.39,67200026.88
02/23/2011,ProShares UltraPro Short QQQ,SQQQ,174848,170240,2.70677,4608,0.4,69666027.32
02/22/2011,ProShares UltraPro Short QQQ,SQQQ,170240,156544,8.74898,13696,0.4,67830026.6
02/18/2011,ProShares UltraPro Short QQQ,SQQQ,156544,155584,0.61703,960,0.4,62373024.46
02/17/2011,ProShares UltraPro Short QQQ,SQQQ,155584,155520,0.04115,64,0.4,61990524.31
02/16/2011,ProShares UltraPro Short QQQ,SQQQ,155520,158784,-2.05562,-3264,0.4,61965024.3
02/15/2011,ProShares UltraPro Short QQQ,SQQQ,158784,158144,0.40469,640,0.4,63265524.81
02/14/2011,ProShares UltraPro Short QQQ,SQQQ,158144,159488,-0.84270,-1344,0.39,61775024.71
02/11/2011,ProShares UltraPro Short QQQ,SQQQ,159488,162560,-1.88976,-3072,0.39,62300024.92
02/10/2011,ProShares UltraPro Short QQQ,SQQQ,162560,163328,-0.47022,-768,0.39,63500025.4
02/09/2011,ProShares UltraPro Short QQQ,SQQQ,163328,162752,0.35391,576,0.39,63800025.52
02/08/2011,ProShares UltraPro Short QQQ,SQQQ,162752,165824,-1.85257,-3072,0.39,63575025.43
02/07/2011,ProShares UltraPro Short QQQ,SQQQ,165824,168256,-1.44542,-2432,0.39,64775025.91
02/04/2011,ProShares UltraPro Short QQQ,SQQQ,168256,171648,-1.97614,-3392,0.39,65725026.29
02/03/2011,ProShares UltraPro Short QQQ,SQQQ,171648,172160,-0.29740,-512,0.39,67050026.82
02/02/2011,ProShares UltraPro Short QQQ,SQQQ,172160,171328,0.48562,832,0.39,67250026.9
02/01/2011,ProShares UltraPro Short QQQ,SQQQ,171328,181568,-5.63976,-10240,0.36,61571026.77
01/31/2011,ProShares UltraPro Short QQQ,SQQQ,181568,184384,-1.52725,-2816,0.35,63832528.37
01/28/2011,ProShares UltraPro Short QQQ,SQQQ,184384,171264,7.66069,13120,0.33,60501028.81
01/27/2011,ProShares UltraPro Short QQQ,SQQQ,171264,174848,-2.04978,-3584,0.33,56196026.76
01/26/2011,ProShares UltraPro Short QQQ,SQQQ,174848,177280,-1.37184,-2432,0.3,53274027.32
01/25/2011,ProShares UltraPro Short QQQ,SQQQ,177280,178112,-0.46712,-832,0.3,54015027.7
01/24/2011,ProShares UltraPro Short QQQ,SQQQ,178112,185984,-4.23262,-7872,0.29,51485527.83
01/21/2011,ProShares UltraPro Short QQQ,SQQQ,185984,181760,2.32394,4224,0.29,53761029.06
01/20/2011,ProShares UltraPro Short QQQ,SQQQ,181760,177792,2.23182,3968,0.29,52540028.4
01/19/2011,ProShares UltraPro Short QQQ,SQQQ,177792,172160,3.27138,5632,0.29,51393027.78
01/18/2011,ProShares UltraPro Short QQQ,SQQQ,172160,173376,-0.70137,-1216,0.29,49765026.9
01/14/2011,ProShares UltraPro Short QQQ,SQQQ,173376,177536,-2.34319,-4160,0.28,48762027.09
01/13/2011,ProShares UltraPro Short QQQ,SQQQ,177536,177664,-0.07205,-128,0.28,49932027.74
01/12/2011,ProShares UltraPro Short QQQ,SQQQ,177664,181504,-2.11566,-3840,0.28,49968027.76
01/11/2011,ProShares UltraPro Short QQQ,SQQQ,181504,182592,-0.59586,-1088,0.27,49630028.36
01/10/2011,ProShares UltraPro Short QQQ,SQQQ,182592,184448,-1.00625,-1856,0.27,48501028.53
01/07/2011,ProShares UltraPro Short QQQ,SQQQ,184448,184256,0.10420,192,0.27,48994028.82
01/06/2011,ProShares UltraPro Short QQQ,SQQQ,184256,185984,-0.92911,-1728,0.27,48943028.79
01/05/2011,ProShares UltraPro Short QQQ,SQQQ,185984,190848,-2.54863,-4864,0.27,49402029.06
01/04/2011,ProShares UltraPro Short QQQ,SQQQ,190848,190144,0.37025,704,0.27,50694029.82
01/03/2011,ProShares UltraPro Short QQQ,SQQQ,190144,200000,-4.92800,-9856,0.27,50507029.71
12/31/2010,ProShares UltraPro Short QQQ,SQQQ,200000,197952,1.03459,2048,0.27,53125031.25
12/30/2010,ProShares UltraPro Short QQQ,SQQQ,197952,196416,0.78201,1536,0.27,52581030.93
12/29/2010,ProShares UltraPro Short QQQ,SQQQ,196416,197504,-0.55087,-1088,0.27,52173030.69
12/28/2010,ProShares UltraPro Short QQQ,SQQQ,197504,196864,0.32510,640,0.27,52462030.86
12/27/2010,ProShares UltraPro Short QQQ,SQQQ,196864,196800,0.03252,64,0.27,52292030.76
12/23/2010,ProShares UltraPro Short QQQ,SQQQ,196800,195328,0.75360,1472,0.27,52275030.75
12/22/2010,ProShares UltraPro Short QQQ,SQQQ,195328,195648,-0.16356,-320,0.27,51884030.52
12/21/2010,ProShares UltraPro Short QQQ,SQQQ,195648,198784,-1.57759,-3136,0.27,51969030.57
12/20/2010,ProShares UltraPro Short QQQ,SQQQ,198784,200064,-0.63980,-1280,0.27,52802031.06
12/17/2010,ProShares UltraPro Short QQQ,SQQQ,200064,200192,-0.06394,-128,0.27,54705031.26
12/16/2010,ProShares UltraPro Short QQQ,SQQQ,200192,204544,-2.12766,-4352,0.27,54740031.28
12/15/2010,ProShares UltraPro Short QQQ,SQQQ,204544,201792,1.36378,2752,0.27,55930031.96
12/14/2010,ProShares UltraPro Short QQQ,SQQQ,201792,203200,-0.69291,-1408,0.27,55177531.53
12/13/2010,ProShares UltraPro Short QQQ,SQQQ,203200,201088,1.05029,2112,0.27,55562531.75
12/10/2010,ProShares UltraPro Short QQQ,SQQQ,201088,204928,-1.87383,-3840,0.27,54985031.42
12/09/2010,ProShares UltraPro Short QQQ,SQQQ,204928,205248,-0.15591,-320,0.27,56035032.02
12/08/2010,ProShares UltraPro Short QQQ,SQQQ,205248,208512,-1.56538,-3264,0.27,54519032.07
12/07/2010,ProShares UltraPro Short QQQ,SQQQ,208512,208384,0.06143,128,0.27,55386032.58
12/06/2010,ProShares UltraPro Short QQQ,SQQQ,208384,208000,0.18462,384,0.27,55352032.56
12/03/2010,ProShares UltraPro Short QQQ,SQQQ,208000,209728,-0.82392,-1728,0.27,55250032.5
12/02/2010,ProShares UltraPro Short QQQ,SQQQ,209728,216512,-3.13331,-6784,0.27,55709032.77
12/01/2010,ProShares UltraPro Short QQQ,SQQQ,216512,231552,-6.49530,-15040,0.25,54128033.83
11/30/2010,ProShares UltraPro Short QQQ,SQQQ,231552,223040,3.81636,8512,0.25,57888036.18
11/29/2010,ProShares UltraPro Short QQQ,SQQQ,223040,220224,1.27870,2816,0.25,55760034.85
11/26/2010,ProShares UltraPro Short QQQ,SQQQ,220224,218240,0.90909,1984,0.25,55056034.41
11/24/2010,ProShares UltraPro Short QQQ,SQQQ,218240,232704,-6.21562,-14464,0.25,54560034.1
11/23/2010,ProShares UltraPro Short QQQ,SQQQ,232704,222144,4.75367,10560,0.25,58176036.36
11/22/2010,ProShares UltraPro Short QQQ,SQQQ,222144,227328,-2.28041,-5184,0.25,55536034.71
11/19/2010,ProShares UltraPro Short QQQ,SQQQ,227328,227904,-0.25274,-576,0.25,56832035.52
11/18/2010,ProShares UltraPro Short QQQ,SQQQ,227904,239808,-4.96397,-11904,0.25,56976035.61
11/17/2010,ProShares UltraPro Short QQQ,SQQQ,239808,242112,-0.95163,-2304,0.26,61825537.47
11/16/2010,ProShares UltraPro Short QQQ,SQQQ,242112,230144,5.20022,11968,0.26,62419537.83
11/15/2010,ProShares UltraPro Short QQQ,SQQQ,230144,228096,0.89787,2048,0.26,59334035.96
11/12/2010,ProShares UltraPro Short QQQ,SQQQ,228096,217536,4.85437,10560,0.26,58806035.64
11/11/2010,ProShares UltraPro Short QQQ,SQQQ,217536,213248,2.01080,4288,0.26,56083533.99
11/10/2010,ProShares UltraPro Short QQQ,SQQQ,213248,216512,-1.50754,-3264,0.27,58310033.32
11/09/2010,ProShares UltraPro Short QQQ,SQQQ,216512,213056,1.62211,3456,0.27,59202533.83
11/08/2010,ProShares UltraPro Short QQQ,SQQQ,213056,213824,-0.35917,-768,0.27,58257533.29
11/05/2010,ProShares UltraPro Short QQQ,SQQQ,213824,213504,0.14988,320,0.29,61808533.41
11/04/2010,ProShares UltraPro Short QQQ,SQQQ,213504,222592,-4.08281,-9088,0.28,60048033.36
11/03/2010,ProShares UltraPro Short QQQ,SQQQ,222592,224832,-0.99630,-2240,0.28,62604034.78
11/02/2010,ProShares UltraPro Short QQQ,SQQQ,224832,232448,-3.27643,-7616,0.28,63234035.13
11/01/2010,ProShares UltraPro Short QQQ,SQQQ,232448,233728,-0.54765,-1280,0.28,65376036.32
10/29/2010,ProShares UltraPro Short QQQ,SQQQ,233728,232064,0.71704,1664,0.28,65736036.52
10/28/2010,ProShares UltraPro Short QQQ,SQQQ,232064,233344,-0.54855,-1280,0.28,65268036.26
10/27/2010,ProShares UltraPro Short QQQ,SQQQ,233344,235648,-0.97773,-2304,0.28,65628036.46
10/26/2010,ProShares UltraPro Short QQQ,SQQQ,235648,237504,-0.78146,-1856,0.28,66276036.82
10/25/2010,ProShares UltraPro Short QQQ,SQQQ,237504,240768,-1.35566,-3264,0.28,66798037.11
10/22/2010,ProShares UltraPro Short QQQ,SQQQ,240768,245760,-2.03125,-4992,0.29,69597037.62
10/21/2010,ProShares UltraPro Short QQQ,SQQQ,245760,247296,-0.62112,-1536,0.29,71040038.4
10/20/2010,ProShares UltraPro Short QQQ,SQQQ,247296,253184,-2.32558,-5888,0.27,67620038.64
10/19/2010,ProShares UltraPro Short QQQ,SQQQ,253184,241344,4.90586,11840,0.27,69230039.56
10/18/2010,ProShares UltraPro Short QQQ,SQQQ,241344,243648,-0.94563,-2304,0.27,65992537.71
10/15/2010,ProShares UltraPro Short QQQ,SQQQ,243648,260096,-6.32382,-16448,0.27,66622538.07
10/14/2010,ProShares UltraPro Short QQQ,SQQQ,260096,259008,0.42006,1088,0.28,73152040.64
10/13/2010,ProShares UltraPro Short QQQ,SQQQ,259008,265152,-2.31716,-6144,0.28,72846040.47
10/12/2010,ProShares UltraPro Short QQQ,SQQQ,265152,270976,-2.14927,-5824,0.28,74574041.43
10/11/2010,ProShares UltraPro Short QQQ,SQQQ,270976,271040,-0.02361,-64,0.28,76212042.34
10/08/2010,ProShares UltraPro Short QQQ,SQQQ,271040,277376,-2.28426,-6336,0.28,76230042.35
10/07/2010,ProShares UltraPro Short QQQ,SQQQ,277376,279552,-0.77839,-2176,0.28,78012043.34
10/06/2010,ProShares UltraPro Short QQQ,SQQQ,279552,272320,2.65570,7232,0.28,78624043.68
10/05/2010,ProShares UltraPro Short QQQ,SQQQ,272320,294336,-7.47989,-22016,0.27,74462542.55
10/04/2010,ProShares UltraPro Short QQQ,SQQQ,294336,285312,3.16285,9024,0.25,73584045.99
10/01/2010,ProShares UltraPro Short QQQ,SQQQ,285312,284672,0.22482,640,0.25,71328044.58
09/30/2010,ProShares UltraPro Short QQQ,SQQQ,284672,280128,1.62212,4544,0.24,68944044.48
09/29/2010,ProShares UltraPro Short QQQ,SQQQ,280128,278720,0.50517,1408,0.24,67843543.77
09/28/2010,ProShares UltraPro Short QQQ,SQQQ,278720,279296,-0.20623,-576,0.24,67502543.55
09/27/2010,ProShares UltraPro Short QQQ,SQQQ,279296,274176,1.86741,5120,0.24,67642043.64
09/24/2010,ProShares UltraPro Short QQQ,SQQQ,274176,292608,-6.29921,-18432,0.22,59976042.84
09/23/2010,ProShares UltraPro Short QQQ,SQQQ,292608,292352,0.08757,256,0.22,64008045.72
09/22/2010,ProShares UltraPro Short QQQ,SQQQ,292352,289664,0.92797,2688,0.22,63952045.68
09/21/2010,ProShares UltraPro Short QQQ,SQQQ,289664,289536,0.04421,128,0.2,58838045.26
09/20/2010,ProShares UltraPro Short QQQ,SQQQ,289536,305280,-5.15723,-15744,0.2,58812045.24
09/17/2010,ProShares UltraPro Short QQQ,SQQQ,305280,308928,-1.18086,-3648,0.2,62010047.7
09/16/2010,ProShares UltraPro Short QQQ,SQQQ,308928,313024,-1.30853,-4096,0.2,62751048.27
09/15/2010,ProShares UltraPro Short QQQ,SQQQ,313024,318528,-1.72795,-5504,0.19,58692048.91
09/14/2010,ProShares UltraPro Short QQQ,SQQQ,318528,322048,-1.09300,-3520,0.19,59724049.77
09/13/2010,ProShares UltraPro Short QQQ,SQQQ,322048,337792,-4.66086,-15744,0.16,52836050.32
09/10/2010,ProShares UltraPro Short QQQ,SQQQ,337792,341184,-0.99418,-3392,0.16,55419052.78
09/09/2010,ProShares UltraPro Short QQQ,SQQQ,341184,344640,-1.00279,-3456,0.16,53310053.31
09/08/2010,ProShares UltraPro Short QQQ,SQQQ,344640,358336,-3.82211,-13696,0.14,48465053.85
09/07/2010,ProShares UltraPro Short QQQ,SQQQ,358336,350592,2.20884,7744,0.14,50391055.99
09/03/2010,ProShares UltraPro Short QQQ,SQQQ,350592,368512,-4.86280,-17920,0.13,46563054.78
09/02/2010,ProShares UltraPro Short QQQ,SQQQ,368512,381504,-3.40547,-12992,0.13,48943057.58
09/01/2010,ProShares UltraPro Short QQQ,SQQQ,381504,418944,-8.93676,-37440,0.13,50668559.61
08/31/2010,ProShares UltraPro Short QQQ,SQQQ,418944,415680,0.78522,3264,0.13,55641065.46
08/30/2010,ProShares UltraPro Short QQQ,SQQQ,415680,402624,3.24273,13056,0.13,55207564.95
08/27/2010,ProShares UltraPro Short QQQ,SQQQ,402624,418624,-3.82205,-16000,0.12,47182562.91
08/26/2010,ProShares UltraPro Short QQQ,SQQQ,418624,403904,3.64443,14720,0.12,49057565.41
08/25/2010,ProShares UltraPro Short QQQ,SQQQ,403904,415232,-2.72811,-11328,0.12,47332563.11
08/24/2010,ProShares UltraPro Short QQQ,SQQQ,415232,393728,5.46164,21504,0.12,48660064.88
08/23/2010,ProShares UltraPro Short QQQ,SQQQ,393728,382720,2.87625,11008,0.12,46140061.52
08/20/2010,ProShares UltraPro Short QQQ,SQQQ,382720,384448,-0.44948,-1728,0.12,44850059.8
08/19/2010,ProShares UltraPro Short QQQ,SQQQ,384448,367872,4.50592,16576,0.12,45052560.07
08/18/2010,ProShares UltraPro Short QQQ,SQQQ,367872,371328,-0.93071,-3456,0.12,43110057.48
08/17/2010,ProShares UltraPro Short QQQ,SQQQ,371328,386816,-4.00397,-15488,0.12,43515058.02
08/16/2010,ProShares UltraPro Short QQQ,SQQQ,386816,388608,-0.46113,-1792,0.12,45330060.44
08/13/2010,ProShares UltraPro Short QQQ,SQQQ,388608,380352,2.17062,8256,0.12,45540060.72
08/12/2010,ProShares UltraPro Short QQQ,SQQQ,380352,372352,2.14850,8000,0.11,41601059.43
08/11/2010,ProShares UltraPro Short QQQ,SQQQ,372352,343232,8.48406,29120,0.11,40726058.18
08/10/2010,ProShares UltraPro Short QQQ,SQQQ,343232,334976,2.46465,8256,0.11,37541053.63
08/09/2010,ProShares UltraPro Short QQQ,SQQQ,334976,341632,-1.94830,-6656,0.11,36638052.34
08/06/2010,ProShares UltraPro Short QQQ,SQQQ,341632,340544,0.31949,1088,0.11,37366053.38
08/05/2010,ProShares UltraPro Short QQQ,SQQQ,340544,338304,0.66213,2240,0.11,37247053.21
08/04/2010,ProShares UltraPro Short QQQ,SQQQ,338304,348160,-2.83088,-9856,0.11,37002052.86
08/03/2010,ProShares UltraPro Short QQQ,SQQQ,348160,344256,1.13404,3904,0.09,32640054.4
08/02/2010,ProShares UltraPro Short QQQ,SQQQ,344256,364928,-5.66468,-20672,0.09,32274053.79
07/30/2010,ProShares UltraPro Short QQQ,SQQQ,364928,367232,-0.62740,-2304,0.09,34212057.02
07/29/2010,ProShares UltraPro Short QQQ,SQQQ,367232,360064,1.99076,7168,0.09,34428057.38
07/28/2010,ProShares UltraPro Short QQQ,SQQQ,360064,351168,2.53326,8896,0.09,33756056.26
07/27/2010,ProShares UltraPro Short QQQ,SQQQ,351168,350336,0.23749,832,0.09,32922054.87
07/26/2010,ProShares UltraPro Short QQQ,SQQQ,350336,358912,-2.38944,-8576,0.09,32844054.74
07/23/2010,ProShares UltraPro Short QQQ,SQQQ,358912,366208,-1.99231,-7296,0.09,30844056.08
07/22/2010,ProShares UltraPro Short QQQ,SQQQ,366208,396160,-7.56058,-29952,0.09,31471057.22
07/21/2010,ProShares UltraPro Short QQQ,SQQQ,396160,381568,3.82422,14592,0.09,34045061.9
07/20/2010,ProShares UltraPro Short QQQ,SQQQ,381568,395584,-3.54312,-14016,0.09,32791059.62
07/19/2010,ProShares UltraPro Short QQQ,SQQQ,395584,406272,-2.63075,-10688,0.09,33995561.81
07/16/2010,ProShares UltraPro Short QQQ,SQQQ,406272,374464,8.49427,31808,0.09,34914063.48
07/15/2010,ProShares UltraPro Short QQQ,SQQQ,374464,376128,-0.44240,-1664,0.09,32180558.51
07/14/2010,ProShares UltraPro Short QQQ,SQQQ,376128,381376,-1.37607,-5248,0.09,32323558.77
07/13/2010,ProShares UltraPro Short QQQ,SQQQ,381376,397056,-3.94907,-15680,0.09,32774559.59
07/12/2010,ProShares UltraPro Short QQQ,SQQQ,397056,401280,-1.05263,-4224,0.09,34122062.04
07/09/2010,ProShares UltraPro Short QQQ,SQQQ,401280,412736,-2.77562,-11456,0.09,34485062.7
07/08/2010,ProShares UltraPro Short QQQ,SQQQ,412736,418816,-1.45171,-6080,0.09,35469564.49
07/07/2010,ProShares UltraPro Short QQQ,SQQQ,418816,462912,-9.52578,-44096,0.09,35992065.44
07/06/2010,ProShares UltraPro Short QQQ,SQQQ,462912,468032,-1.09394,-5120,0.09,39781572.33
07/02/2010,ProShares UltraPro Short QQQ,SQQQ,468032,463424,0.99434,4608,0.09,40221573.13
07/01/2010,ProShares UltraPro Short QQQ,SQQQ,463424,459584,0.83554,3840,0.08,36205072.41
06/30/2010,ProShares UltraPro Short QQQ,SQQQ,459584,440896,4.23864,18688,0.08,35905071.81
06/29/2010,ProShares UltraPro Short QQQ,SQQQ,440896,394560,11.74371,46336,0.07,31000568.89
06/28/2010,ProShares UltraPro Short QQQ,SQQQ,394560,392768,0.45625,1792,0.07,27742561.65
06/25/2010,ProShares UltraPro Short QQQ,SQQQ,392768,389056,0.95410,3712,0.07,27616561.37
06/24/2010,ProShares UltraPro Short QQQ,SQQQ,389056,371392,4.75616,17664,0.07,27355560.79
06/23/2010,ProShares UltraPro Short QQQ,SQQQ,371392,367808,0.97442,3584,0.07,26113558.03
06/22/2010,ProShares UltraPro Short QQQ,SQQQ,367808,359104,2.42381,8704,0.08,28735057.47
06/21/2010,ProShares UltraPro Short QQQ,SQQQ,359104,349504,2.74675,9600,0.07,25249556.11
06/18/2010,ProShares UltraPro Short QQQ,SQQQ,349504,351040,-0.43756,-1536,0.07,24574554.61
06/17/2010,ProShares UltraPro Short QQQ,SQQQ,351040,354048,-0.84960,-3008,0.06,21940054.85
06/16/2010,ProShares UltraPro Short QQQ,SQQQ,354048,358528,-1.24955,-4480,0.05,19362055.32
06/15/2010,ProShares UltraPro Short QQQ,SQQQ,358528,391552,-8.43413,-33024,0.05,16806056.02
06/14/2010,ProShares UltraPro Short QQQ,SQQQ,391552,390592,0.24578,960,0.07,27531061.18
06/11/2010,ProShares UltraPro Short QQQ,SQQQ,390592,401792,-2.78751,-11200,0.07,27463561.03
06/10/2010,ProShares UltraPro Short QQQ,SQQQ,401792,439872,-8.65706,-38080,0.07,28251062.78
06/09/2010,ProShares UltraPro Short QQQ,SQQQ,439872,428032,2.76615,11840,0.07,30928568.73
06/08/2010,ProShares UltraPro Short QQQ,SQQQ,428032,426240,0.42042,1792,0.07,30096066.88
06/07/2010,ProShares UltraPro Short QQQ,SQQQ,426240,403840,5.54675,22400,0.07,29970066.6
06/04/2010,ProShares UltraPro Short QQQ,SQQQ,403840,367040,10.02616,36800,0.07,28395063.1
06/03/2010,ProShares UltraPro Short QQQ,SQQQ,367040,376704,-2.56541,-9664,0.07,25807557.35
06/02/2010,ProShares UltraPro Short QQQ,SQQQ,376704,406784,-7.39459,-30080,0.07,26487058.86
06/01/2010,ProShares UltraPro Short QQQ,SQQQ,406784,395712,2.79799,11072,0.07,28602063.56
05/28/2010,ProShares UltraPro Short QQQ,SQQQ,395712,389248,1.66064,6464,0.07,27823561.83
05/27/2010,ProShares UltraPro Short QQQ,SQQQ,389248,437760,-11.08187,-48512,0.07,27369060.82
05/26/2010,ProShares UltraPro Short QQQ,SQQQ,437760,424704,3.07414,13056,0.06,27360068.4
05/25/2010,ProShares UltraPro Short QQQ,SQQQ,424704,425152,-0.10537,-448,0.06,26544066.36
05/24/2010,ProShares UltraPro Short QQQ,SQQQ,425152,420032,1.21895,5120,0.06,26572066.43
05/21/2010,ProShares UltraPro Short QQQ,SQQQ,420032,436416,-3.75422,-16384,0.06,26252065.63
05/20/2010,ProShares UltraPro Short QQQ,SQQQ,436416,390720,11.69533,45696,0.06,27276068.19
05/19/2010,ProShares UltraPro Short QQQ,SQQQ,390720,382400,2.17573,8320,0.06,24420061.05
05/18/2010,ProShares UltraPro Short QQQ,SQQQ,382400,366400,4.36681,16000,0.06,23900059.75
